geometry,gridId,Weekday,hour,Speed_value_mean
"POLYGON ((7.160021972074645 52.68075129199846, 7.161176948868514 52.68075129199846, 7.161176948868514 52.68054706326647, 7.160021972074645 52.68054706326647, 7.160021972074645 52.68075129199846))",2035_0_21,0,21,86.03181839485963
"POLYGON ((7.164641879250117 52.6834061786173, 7.165796856043984 52.6834061786173, 7.165796856043984 52.68320196229914, 7.164641879250117 52.68320196229914, 7.164641879250117 52.6834061786173))",2035_4_8,4,8,120.249999538064
"POLYGON ((7.165796856043984 52.68258930761524, 7.166951832837853 52.68258930761524, 7.166951832837853 52.68238508747746, 7.165796856043984 52.68238508747746, 7.165796856043984 52.68258930761524))",2035_5_12,5,12,81.22918515503406
"POLYGON ((7.166951832837853 52.68238508747746, 7.168106809631721 52.68238508747746, 7.168106809631721 52.68218086638478, 7.166951832837853 52.68218086638478, 7.166951832837853 52.68238508747746))",2035_6_13,6,13,134.33333332339922
"POLYGON ((7.160021972074645 52.67530486567708, 7.161176948868514 52.67530486567708, 7.161176948868514 52.67510061147981, 7.160021972074645 52.67510061147981, 7.160021972074645 52.67530486567708))",2036_0_21,0,21,86.99999805539846
"POLYGON ((7.165796856043984 52.67714311047902, 7.166951832837853 52.67714311047902, 7.166951832837853 52.67693886487643, 7.165796856043984 52.67693886487643, 7.165796856043984 52.67714311047902))",2036_5_12,5,12,83.0
"POLYGON ((7.166951832837853 52.67693886487643, 7.168106809631721 52.67693886487643, 7.168106809631721 52.67673461831887, 7.166951832837853 52.67673461831887, 7.166951832837853 52.67693886487643))",2036_6_13,6,13,134.0
"POLYGON ((7.160021972074645 52.24818231743202, 7.161176948868514 52.24818231743202, 7.161176948868514 52.2479760719502, 7.160021972074645 52.2479760719502, 7.160021972074645 52.24818231743202))",2114_0_22,0,22,117.60731199663132
"POLYGON ((7.166951832837853 52.25003848362381, 7.168106809631721 52.25003848362381, 7.168106809631721 52.24983224677089, 7.166951832837853 52.24983224677089, 7.166951832837853 52.25003848362381))",2114_6_13,6,13,144.50000147521496
"POLYGON ((7.160021972074645 52.24268210979737, 7.161176948868514 52.24268210979737, 7.161176948868514 52.24247583874759, 7.160021972074645 52.24247583874759, 7.160021972074645 52.24268210979737))",2115_0_22,0,22,118.80403780937195
"POLYGON ((7.166951832837853 52.2445385060987, 7.168106809631721 52.2445385060987, 7.168106809631721 52.24433224367824, 7.166951832837853 52.24433224367824, 7.166951832837853 52.2445385060987))",2115_6_13,6,13,143.9999989271164
"POLYGON ((7.160021972074645 52.19314955474571, 7.161176948868514 52.19314955474571, 7.161176948868514 52.19294305352728, 7.160021972074645 52.19294305352728, 7.160021972074645 52.19314955474571))",2124_0_22,0,22,95.3143747061491
"POLYGON ((7.166951832837853 52.19500802254554, 7.168106809631721 52.19500802254554, 7.168106809631721 52.19480152996029, 7.166951832837853 52.19480152996029, 7.166951832837853 52.19500802254554))",2124_6_13,6,13,97.56802945286036
"POLYGON ((7.173625032091313 53.62052049482848, 7.174780008885181 53.62052049482848, 7.174780008885181 53.62032068750747, 7.173625032091313 53.62032068750747, 7.173625032091313 53.62052049482848))",2171_4_9,4,9,66.0000009983778
"POLYGON ((7.173625032091313 53.61519197592016, 7.174780008885181 53.61519197592016, 7.174780008885181 53.61499214337697, 7.173625032091313 53.61499214337697, 7.173625032091313 53.61519197592016))",2172_4_9,4,9,74.47840449710687
"POLYGON ((7.169005124915841 52.80040093304578, 7.170160101709709 52.80040093304578, 7.170160101709709 52.8001972642119, 7.169005124915841 52.8001972642119, 7.169005124915841 52.80040093304578))",2323_0_21,0,21,133.75033719837666
"POLYGON ((7.173625032091313 52.80304854108957, 7.174780008885181 52.80304854108957, 7.174780008885181 52.80284488465517, 7.173625032091313 52.80284488465517, 7.173625032091313 52.80304854108957))",2323_4_8,4,8,128.99999759718776
"POLYGON ((7.174780008885181 52.80203024937958, 7.175934985679048 52.80203024937958, 7.175934985679048 52.80182658817619, 7.174780008885181 52.80182658817619, 7.174780008885181 52.80203024937958))",2323_5_13,5,13,121.00000360608101
"POLYGON ((7.175934985679048 52.80203024937958, 7.177089962472917 52.80203024937958, 7.177089962472917 52.80182658817619, 7.175934985679048 52.80182658817619, 7.175934985679048 52.80203024937958))",2323_6_13,6,13,138.34594801068306
"POLYGON ((7.169005124915841 52.79496943771857, 7.170160101709709 52.79496943771857, 7.170160101709709 52.79476574344886, 7.169005124915841 52.79476574344886, 7.169005124915841 52.79496943771857))",2324_0_21,0,21,130.33333206176758
"POLYGON ((7.173625032091313 52.79761737642365, 7.174780008885181 52.79761737642365, 7.174780008885181 52.79741369455407, 7.173625032091313 52.79741369455407, 7.173625032091313 52.79761737642365))",2324_4_8,4,8,128.25000144913793
"POLYGON ((7.174780008885181 52.79659895753726, 7.175934985679048 52.79659895753726, 7.175934985679048 52.79639527089843, 7.174780008885181 52.79639527089843, 7.174780008885181 52.79659895753726))",2324_5_13,5,13,118.59329795837402
"POLYGON ((7.175934985679048 52.79659895753726, 7.177089962472917 52.79659895753726, 7.177089962472917 52.79639527089843, 7.175934985679048 52.79639527089843, 7.175934985679048 52.79659895753726))",2324_6_13,6,13,138.33333126703897
"POLYGON ((7.169005124915841 52.7895372640851, 7.170160101709709 52.7895372640851, 7.170160101709709 52.78933354437819, 7.169005124915841 52.78933354437819, 7.169005124915841 52.7895372640851))",2325_0_21,0,21,130.8035130649805
"POLYGON ((7.173625032091313 52.79218553346897, 7.174780008885181 52.79218553346897, 7.174780008885181 52.79198182616286, 7.173625032091313 52.79198182616286, 7.173625032091313 52.79218553346897))",2325_4_8,4,8,126.50663350025813
"POLYGON ((7.174780008885181 52.79116698739944, 7.175934985679048 52.79116698739944, 7.175934985679048 52.79096327532382, 7.174780008885181 52.79096327532382, 7.174780008885181 52.79116698739944))",2325_5_13,5,13,116.99999912083149
"POLYGON ((7.175934985679048 52.79116698739944, 7.177089962472917 52.79116698739944, 7.177089962472917 52.79096327532382, 7.175934985679048 52.79096327532382, 7.175934985679048 52.79116698739944))",2325_6_13,6,13,137.66666923339167
"POLYGON ((7.173625032091313 52.78675301218963, 7.174780008885181 52.78675301218963, 7.174780008885181 52.78654927944564, 7.173625032091313 52.78654927944564, 7.173625032091313 52.78675301218963))",2326_4_8,4,8,130.02552058920264
"POLYGON ((7.174780008885181 52.78573433893023, 7.175934985679048 52.78573433893023, 7.175934985679048 52.78553060141649, 7.174780008885181 52.78553060141649, 7.174780008885181 52.78573433893023))",2326_5_13,5,13,121.00000202842057
"POLYGON ((7.169005124915841 52.67530486567708, 7.170160101709709 52.67530486567708, 7.170160101709709 52.67510061147981, 7.169005124915841 52.67510061147981, 7.169005124915841 52.67530486567708))",2346_0_21,0,21,86.69132713228464
"POLYGON ((7.173625032091313 52.67796008333986, 7.174780008885181 52.67796008333986, 7.174780008885181 52.67775584155709, 7.173625032091313 52.67775584155709, 7.173625032091313 52.67796008333986))",2346_4_8,4,8,120.89583490276709
"POLYGON ((7.174780008885181 52.67714311047902, 7.175934985679048 52.67714311047902, 7.175934985679048 52.67693886487643, 7.174780008885181 52.67693886487643, 7.174780008885181 52.67714311047902))",2346_5_12,5,12,84.27518329918385
"POLYGON ((7.175934985679048 52.67693886487643, 7.177089962472917 52.67693886487643, 7.177089962472917 52.67673461831887, 7.175934985679048 52.67673461831887, 7.175934985679048 52.67693886487643))",2346_6_13,6,13,128.00000181794167
"POLYGON ((7.169005124915841 52.66985776026479, 7.170160101709709 52.66985776026479, 7.170160101709709 52.66965348060092, 7.169005124915841 52.66965348060092, 7.169005124915841 52.66985776026479))",2347_0_21,0,21,84.65686975046992
"POLYGON ((7.173625032091313 52.67251330898882, 7.174780008885181 52.67251330898882, 7.174780008885181 52.67230904174009, 7.173625032091313 52.67230904174009, 7.173625032091313 52.67251330898882))",2347_4_8,4,8,115.40723552042618
"POLYGON ((7.174780008885181 52.67169623426387, 7.175934985679048 52.67169623426387, 7.175934985679048 52.67149196319513, 7.174780008885181 52.67149196319513, 7.174780008885181 52.67169623426387))",2347_5_12,5,12,85.16666645556688
"POLYGON ((7.175934985679048 52.67149196319513, 7.177089962472917 52.67149196319513, 7.177089962472917 52.67128769117138, 7.175934985679048 52.67128769117138, 7.175934985679048 52.67149196319513))",2347_6_13,6,13,101.89489962905645
"POLYGON ((7.169005124915841 52.66440997572619, 7.170160101709709 52.66440997572619, 7.170160101709709 52.66420567059438, 7.169005124915841 52.66420567059438, 7.169005124915841 52.66440997572619))",2348_0_21,0,21,84.49999874830246
"POLYGON ((7.173625032091313 52.66706585552873, 7.174780008885181 52.66706585552873, 7.174780008885181 52.66686156281271, 7.173625032091313 52.66686156281271, 7.173625032091313 52.66706585552873))",2348_4_8,4,8,106.0
"POLYGON ((7.174780008885181 52.66624867893436, 7.175934985679048 52.66624867893436, 7.175934985679048 52.66604438239814, 7.174780008885181 52.66604438239814, 7.174780008885181 52.66624867893436))",2348_5_12,5,12,85.28316771239042
"POLYGON ((7.175934985679048 52.66604438239814, 7.177089962472917 52.66604438239814, 7.177089962472917 52.66584008490686, 7.175934985679048 52.66584008490686, 7.175934985679048 52.66604438239814))",2348_6_13,6,13,82.99999874830246
"POLYGON ((7.175934985679048 52.26653432563455, 7.177089962472917 52.26653432563455, 7.177089962472917 52.2663281654766, 7.175934985679048 52.2663281654766, 7.175934985679048 52.26653432563455))",2421_6_13,6,13,139.99999582767487
"POLYGON ((7.169005124915841 52.25918068735083, 7.170160101709709 52.25918068735083, 7.170160101709709 52.25897449300113, 7.169005124915841 52.25897449300113, 7.169005124915841 52.25918068735083))",2422_0_22,0,22,115.50191723406314
"POLYGON ((7.175934985679048 52.26103639335786, 7.177089962472917 52.26103639335786, 7.177089962472917 52.2608302076362, 7.175934985679048 52.2608302076362, 7.175934985679048 52.26103639335786))",2422_6_13,6,13,141.0000003501773
"POLYGON ((7.169005124915841 52.25368184327188, 7.170160101709709 52.25368184327188, 7.170160101709709 52.25347562335675, 7.169005124915841 52.25347562335675, 7.169005124915841 52.25368184327188))",2423_0_22,0,22,116.5000006519258
"POLYGON ((7.175934985679048 52.25553777936558, 7.177089962472917 52.25553777936558, 7.177089962472917 52.25533156807893, 7.175934985679048 52.25533156807893, 7.175934985679048 52.25553777936558))",2423_6_13,6,13,142.66666915267706
"POLYGON ((7.169005124915841 52.19314955474571, 7.170160101709709 52.19314955474571, 7.170160101709709 52.19294305352728, 7.169005124915841 52.19294305352728, 7.169005124915841 52.19314955474571))",2434_0_22,0,22,96.24999891966581
"POLYGON ((7.175934985679048 52.19500802254554, 7.177089962472917 52.19500802254554, 7.177089962472917 52.19480152996029, 7.175934985679048 52.19480152996029, 7.175934985679048 52.19500802254554))",2434_6_13,6,13,97.59999942798167
"POLYGON ((7.182608184932507 53.61519197592016, 7.183763161726376 53.61519197592016, 7.183763161726376 53.61499214337697, 7.182608184932507 53.61499214337697, 7.182608184932507 53.61519197592016))",2482_4_9,4,9,47.780439299841724
"POLYGON ((7.182608184932507 53.48176030427052, 7.183763161726376 53.48176030427052, 7.183763161726376 53.48155984070156, 7.182608184932507 53.48155984070156, 7.182608184932507 53.48176030427052))",2507_4_9,4,9,23.64935064315796
"POLYGON ((7.177988277757035 52.80583175010262, 7.179143254550905 52.80583175010262, 7.179143254550905 52.80562810670322, 7.177988277757035 52.80562810670322, 7.177988277757035 52.80583175010262))",2632_0_21,0,21,135.50000121630728
"POLYGON ((7.182608184932507 52.80847902750262, 7.183763161726376 52.80847902750262, 7.183763161726376 52.80827539650205, 7.182608184932507 52.80827539650205, 7.182608184932507 52.80847902750262))",2632_4_8,4,8,127.00000122189522
"POLYGON ((7.183763161726376 52.80746086296231, 7.184918138520243 52.80746086296231, 7.184918138520243 52.80725722719301, 7.183763161726376 52.80725722719301, 7.183763161726376 52.80746086296231))",2632_5_13,5,13,124.60761957615614
"POLYGON ((7.184918138520243 52.80746086296231, 7.186073115314111 52.80746086296231, 7.186073115314111 52.80725722719301, 7.184918138520243 52.80725722719301, 7.184918138520243 52.80746086296231))",2632_6_13,6,13,139.00000034521022
"POLYGON ((7.177988277757035 52.80040093304578, 7.179143254550905 52.80040093304578, 7.179143254550905 52.8001972642119, 7.177988277757035 52.8001972642119, 7.177988277757035 52.80040093304578))",2633_0_21,0,21,134.99999697506428
"POLYGON ((7.182608184932507 52.80304854108957, 7.183763161726376 52.80304854108957, 7.183763161726376 52.80284488465517, 7.182608184932507 52.80284488465517, 7.182608184932507 52.80304854108957))",2633_4_8,4,8,130.07794232169786
"POLYGON ((7.183763161726376 52.80203024937958, 7.184918138520243 52.80203024937958, 7.184918138520243 52.80182658817619, 7.183763161726376 52.80182658817619, 7.183763161726376 52.80203024937958))",2633_5_13,5,13,121.66666606565316
"POLYGON ((7.184918138520243 52.80203024937958, 7.186073115314111 52.80203024937958, 7.186073115314111 52.80182658817619, 7.184918138520243 52.80182658817619, 7.184918138520243 52.80203024937958))",2633_6_13,6,13,139.0
"POLYGON ((7.177988277757035 52.66440997572619, 7.179143254550905 52.66440997572619, 7.179143254550905 52.66420567059438, 7.177988277757035 52.66420567059438, 7.177988277757035 52.66440997572619))",2658_0_21,0,21,86.35166987404227
"POLYGON ((7.182608184932507 52.66706585552873, 7.183763161726376 52.66706585552873, 7.183763161726376 52.66686156281271, 7.182608184932507 52.66686156281271, 7.182608184932507 52.66706585552873))",2658_4_8,4,8,94.23928036168218
"POLYGON ((7.183763161726376 52.66624867893436, 7.184918138520243 52.66624867893436, 7.184918138520243 52.66604438239814, 7.183763161726376 52.66604438239814, 7.183763161726376 52.66624867893436))",2658_5_12,5,12,83.74999913666397
"POLYGON ((7.184918138520243 52.66604438239814, 7.186073115314111 52.66604438239814, 7.186073115314111 52.66584008490686, 7.184918138520243 52.66584008490686, 7.184918138520243 52.66604438239814))",2658_6_13,6,13,79.00000147894025
"POLYGON ((7.177988277757035 52.65896151202583, 7.179143254550905 52.65896151202583, 7.179143254550905 52.65875718142478, 7.177988277757035 52.65875718142478, 7.177988277757035 52.65896151202583))",2659_0_21,0,21,88.41055819268028
"POLYGON ((7.182608184932507 52.66161772292414, 7.183763161726376 52.66161772292414, 7.183763161726376 52.66141340473952, 7.182608184932507 52.66141340473952, 7.182608184932507 52.66161772292414))",2659_4_8,4,8,79.24063794066508
"POLYGON ((7.183763161726376 52.66080044445504, 7.184918138520243 52.66080044445504, 7.184918138520243 52.66059612245002, 7.183763161726376 52.66059612245002, 7.183763161726376 52.66080044445504))",2659_5_12,5,12,81.97031404574712
"POLYGON ((7.184918138520243 52.66059612245002, 7.186073115314111 52.66059612245002, 7.186073115314111 52.66039179948989, 7.184918138520243 52.66039179948989, 7.184918138520243 52.66059612245002))",2659_6_13,6,13,82.02253436048825
"POLYGON ((7.184918138520243 52.65514718331539, 7.186073115314111 52.65514718331539, 7.186073115314111 52.65494283488507, 7.184918138520243 52.65494283488507, 7.184918138520243 52.65514718331539))",2660_6_13,6,13,80.0
"POLYGON ((7.177988277757035 52.61534934835726, 7.179143254550905 52.61534934835726, 7.179143254550905 52.61514481395447, 7.177988277757035 52.61514481395447, 7.177988277757035 52.61534934835726))",2667_0_21,0,21,129.3333342820406
"POLYGON ((7.182608184932507 52.61800820864198, 7.183763161726376 52.61800820864198, 7.183763161726376 52.6178036866608, 7.182608184932507 52.6178036866608, 7.182608184932507 52.61800820864198))",2667_4_8,4,8,79.49999995529652
"POLYGON ((7.183763161726376 52.61719011498423, 7.184918138520243 52.61719011498423, 7.184918138520243 52.61698558918104, 7.183763161726376 52.61698558918104, 7.183763161726376 52.61719011498423))",2667_5_12,5,12,122.00000180467032
"POLYGON ((7.184918138520243 52.61698558918104, 7.186073115314111 52.61698558918104, 7.186073115314111 52.61678106242235, 7.184918138520243 52.61678106242235, 7.184918138520243 52.61698558918104))",2667_6_13,6,13,83.0000004708767
"POLYGON ((7.177988277757035 52.60989477061092, 7.179143254550905 52.60989477061092, 7.179143254550905 52.60969021072697, 7.177988277757035 52.60969021072697, 7.177988277757035 52.60989477061092))",2668_0_21,0,21,126.24434304656461
